order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
531,US-2015-138303,9/3/2015,9/7/2015,Standard Class,MG-18145,OFF-EN-10001335,52.512,6,0.2,19.692
532,CA-2015-102848,11/7/2015,11/9/2015,Second Class,KB-16240,FUR-CH-10000595,190.72,1,0.2,11.92
538,CA-2015-147851,12/3/2015,12/8/2015,Standard Class,MP-17470,OFF-BI-10004528,10.752,4,0.2,3.36
539,CA-2015-134894,12/7/2015,12/11/2015,Standard Class,DK-12985,OFF-AP-10001271,152.94,3,0,41.2938
540,CA-2015-134894,12/7/2015,12/11/2015,Standard Class,DK-12985,FUR-CH-10002647,283.92,4,0,70.98
541,CA-2014-140795,2/1/2014,2/3/2014,First Class,BD-11500,TEC-AC-10001432,468.9,6,0,206.316
543,US-2015-120161,12/18/2015,12/23/2015,Standard Class,LM-17065,OFF-ST-10001809,646.776,9,0.2,-145.5246
544,CA-2014-103849,5/11/2014,5/16/2014,Standard Class,PG-18895,TEC-AC-10001465,58.112,2,0.2,7.264
545,CA-2014-103849,5/11/2014,5/16/2014,Standard Class,PG-18895,TEC-PH-10002597,100.792,1,0.2,6.2995
546,CA-2014-103849,5/11/2014,5/16/2014,Standard Class,PG-18895,FUR-FU-10000723,66.112,4,0.6,-84.2928
549,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-ST-10000604,250.272,9,0.2,15.642
550,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-BI-10004738,11.364,3,0.8,-17.046
551,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,OFF-SU-10001935,8.72,5,0.2,-1.744
556,CA-2014-155852,3/3/2014,3/7/2014,Second Class,AJ-10945,OFF-AR-10003560,19.456,4,0.2,3.4048
562,CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,OFF-AP-10003914,13,5,0.2,1.3
563,CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,FUR-FU-10004020,13.128,3,0.2,3.7743
564,CA-2015-130736,12/7/2015,12/9/2015,First Class,JF-15490,OFF-FA-10003467,3.96,2,0,0
565,CA-2015-130736,12/7/2015,12/9/2015,First Class,JF-15490,OFF-LA-10000634,2.61,1,0,1.2006
576,CA-2015-149713,9/18/2015,9/22/2015,Second Class,TG-21640,OFF-PA-10004530,160.72,14,0,78.7528
577,CA-2015-149713,9/18/2015,9/22/2015,Second Class,TG-21640,OFF-PA-10001450,19.92,4,0,9.7608
578,CA-2015-149713,9/18/2015,9/22/2015,Second Class,TG-21640,OFF-SU-10001574,7.3,2,0,2.19
581,CA-2015-132906,9/10/2015,9/14/2015,Standard Class,CC-12145,OFF-SU-10004498,51.52,4,0,1.5456
587,CA-2015-128139,7/3/2015,7/9/2015,Standard Class,BD-11725,FUR-CH-10003956,70.98,1,0,4.9686
588,CA-2015-128139,7/3/2015,7/9/2015,Standard Class,BD-11725,OFF-LA-10003930,294.93,3,0,144.5157
593,CA-2014-135405,1/9/2014,1/13/2014,Standard Class,MS-17830,OFF-AR-10004078,9.344,2,0.2,1.168
594,CA-2014-135405,1/9/2014,1/13/2014,Standard Class,MS-17830,TEC-AC-10001266,31.2,3,0.2,9.75
595,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,OFF-AP-10004708,76.12,2,0,22.0748
596,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,TEC-CO-10004115,1199.976,3,0.2,434.9913
597,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,TEC-PH-10002398,445.96,5,0.2,55.745
598,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,FUR-FU-10001979,327.76,8,0,91.7728
603,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,OFF-ST-10001490,142.776,1,0.2,17.847
604,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,FUR-FU-10001756,45.696,3,0.2,5.1408
605,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,OFF-BI-10000773,7.218,3,0.7,-5.5338
606,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,OFF-BI-10001543,43.188,4,0.7,-31.6712
607,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,OFF-PA-10002120,131.904,3,0.2,47.8152
608,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,OFF-BI-10000848,3.282,2,0.7,-2.6256
609,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,OFF-AR-10001246,21.168,9,0.2,2.3814
610,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,TEC-PH-10003092,55.188,2,0.4,-10.1178
622,US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,OFF-BI-10002103,8.69,5,0.8,-14.773
623,CA-2015-138009,11/29/2015,12/3/2015,Standard Class,SF-20965,FUR-CH-10004853,301.96,2,0,87.5684
624,CA-2015-138009,11/29/2015,12/3/2015,Standard Class,SF-20965,OFF-AP-10000179,555.21,5,0.1,178.901
625,CA-2015-138009,11/29/2015,12/3/2015,Standard Class,SF-20965,OFF-ST-10001272,523.48,4,0,130.87
626,CA-2015-138009,11/29/2015,12/3/2015,Standard Class,SF-20965,OFF-AR-10004042,161.82,9,0,46.9278
636,CA-2015-168004,10/4/2015,10/9/2015,Second Class,DJ-13420,FUR-CH-10001482,392.94,3,0,43.2234
660,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,OFF-ST-10001490,999.432,7,0.2,124.929
661,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,OFF-ST-10001511,724.08,14,0.2,-135.765
662,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,FUR-TA-10001768,918.785,5,0.3,-118.1295
663,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,OFF-BI-10003981,2.724,3,0.8,-4.2222
669,CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,FUR-FU-10003096,30.36,5,0.2,8.7285
686,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,TEC-AC-10003911,479.97,3,0,163.1898
687,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,OFF-LA-10001934,14.62,2,0,6.8714
688,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,OFF-PA-10000304,19.44,3,0,9.3312
690,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,FUR-FU-10004071,104.01,1,0,14.5614
691,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,TEC-PH-10002033,284.82,1,0,74.0532
692,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,OFF-ST-10002444,36.84,3,0,10.3152
693,CA-2015-131534,3/28/2015,4/2/2015,Standard Class,AB-10165,TEC-AC-10002253,166.24,1,0,24.936
694,CA-2015-131534,3/28/2015,4/2/2015,Standard Class,AB-10165,OFF-PA-10000743,33.4,5,0,16.032
695,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-AR-10003373,198.272,8,0.2,17.3488
696,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-LA-10002312,47.36,4,0.2,17.76
697,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-EN-10000927,200.984,7,0.2,62.8075
698,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-LA-10003510,97.696,4,0.2,31.7512
699,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-AR-10001118,2.696,1,0.2,0.8088
700,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-BI-10001575,18.588,2,0.7,-13.6312
701,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,OFF-BI-10001982,4.896,3,0.7,-3.4272
704,CA-2015-142027,4/9/2015,4/14/2015,Standard Class,JK-15370,FUR-TA-10002774,369.912,3,0.2,-13.8717
705,CA-2014-138527,9/12/2014,9/17/2014,Standard Class,BN-11470,OFF-PA-10001800,10.368,2,0.2,3.6288
706,CA-2014-138527,9/12/2014,9/17/2014,Standard Class,BN-11470,OFF-AP-10001469,166.84,5,0.2,18.7695
707,CA-2014-138527,9/12/2014,9/17/2014,Standard Class,BN-11470,TEC-AC-10002399,15.216,1,0.2,2.2824
708,CA-2014-112158,12/2/2014,12/4/2014,First Class,DP-13165,TEC-AC-10003628,119.96,4,0,52.7824
709,CA-2014-112158,12/2/2014,12/4/2014,First Class,DP-13165,FUR-BO-10003272,883.92,5,0.2,-110.49
710,CA-2014-112158,12/2/2014,12/4/2014,First Class,DP-13165,OFF-BI-10000050,46.72,8,0.2,15.768
711,CA-2014-113887,4/5/2014,4/7/2014,First Class,TH-21550,OFF-PA-10004071,55.48,1,0,26.6304
716,CA-2014-153150,7/1/2014,7/6/2014,Second Class,Dl-13600,OFF-BI-10003355,19.92,5,0.2,6.972
717,CA-2014-130092,1/11/2014,1/14/2014,First Class,SV-20365,FUR-FU-10000010,9.94,2,0,3.0814
719,CA-2014-104472,6/2/2014,6/7/2014,Standard Class,CK-12325,OFF-BI-10001658,59.808,3,0.2,19.4376
720,CA-2014-104472,6/2/2014,6/7/2014,Standard Class,CK-12325,FUR-FU-10000246,73.32,6,0,21.996
724,CA-2014-117429,10/7/2014,10/13/2014,Standard Class,MR-17545,FUR-FU-10000222,129.92,5,0.2,21.112
739,CA-2014-132500,9/8/2014,9/12/2014,Standard Class,GZ-14470,TEC-AC-10001383,49.98,2,0,8.4966
740,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,OFF-LA-10003223,11.784,3,0.2,4.2717
741,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,OFF-ST-10002743,272.736,3,0.2,-64.7748
742,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,OFF-BI-10004094,3.54,2,0.8,-5.487
747,CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,FUR-TA-10002607,567.12,10,0.2,-28.356
748,CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,OFF-ST-10001809,359.32,4,0,7.1864
755,CA-2015-135272,12/7/2015,12/12/2015,Standard Class,MS-17830,FUR-FU-10002759,79.92,4,0,28.7712
757,CA-2014-106803,12/29/2014,1/2/2015,Standard Class,DC-13285,OFF-ST-10002444,24.56,2,0,6.8768
758,CA-2014-106803,12/29/2014,1/2/2015,Standard Class,DC-13285,TEC-AC-10001267,119.8,4,0,47.92
761,CA-2015-112319,8/31/2015,9/5/2015,Standard Class,AR-10510,OFF-PA-10003441,58.32,9,0,27.9936
763,CA-2015-114923,2/8/2015,2/13/2015,Standard Class,LH-17020,TEC-PH-10003931,107.982,3,0.4,-26.9955
764,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,OFF-EN-10001990,11.36,2,0,5.3392
765,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,OFF-EN-10001532,50.94,3,0,25.47
766,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,TEC-AC-10003174,646.74,6,0,258.696
767,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,OFF-BI-10004187,5.64,3,0,2.7072
768,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,OFF-ST-10000025,572.58,6,0,34.3548
769,CA-2014-106810,5/14/2014,5/20/2014,Standard Class,AJ-10795,FUR-FU-10004306,310.88,2,0.2,23.316
777,CA-2014-165974,6/29/2014,7/6/2014,Standard Class,DL-12865,OFF-AR-10003405,32.76,7,0.2,3.6855
778,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,FUR-CH-10002335,544.008,3,0.2,40.8006
779,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,OFF-PA-10000157,59.94,3,0,28.1718
780,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,OFF-PA-10001947,23.92,4,0,11.7208
781,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,OFF-PA-10003657,4.28,1,0,1.926
782,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,OFF-BI-10001098,32.07,5,0.7,-22.449
783,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,TEC-AC-10002167,24,2,0.2,-2.7
784,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,FUR-BO-10004409,35.49,1,0.5,-15.6156
785,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,TEC-AC-10000057,47.984,2,0.2,0.5998
786,CA-2015-154921,5/23/2015,5/28/2015,Standard Class,EA-14035,OFF-EN-10000056,186.69,3,0,87.7443
788,CA-2015-154620,12/12/2015,12/16/2015,Standard Class,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928
789,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,OFF-BI-10001543,143.96,4,0,69.1008
790,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,OFF-ST-10001321,15.42,1,0,4.1634
791,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,OFF-BI-10001132,43.04,8,0,21.0896
792,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,FUR-CH-10003199,332.94,3,0,79.9056
794,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,OFF-LA-10001569,9.96,2,0,4.5816
795,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,OFF-PA-10003724,21.72,4,0,10.6428
797,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,OFF-PA-10000176,132.79,7,0,63.7392
798,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,OFF-PA-10002365,12.96,2,0,6.2208
799,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,OFF-LA-10002271,21.56,7,0,10.3488
800,CA-2015-101910,11/27/2015,12/3/2015,Standard Class,CD-11920,FUR-CH-10002647,283.92,5,0.2,17.745
806,CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,OFF-AR-10001897,43.176,3,0.2,4.3176
807,CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,TEC-PH-10001795,1983.968,4,0.2,247.996
808,CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,FUR-FU-10003347,28.4,2,0,11.076
809,CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,TEC-AC-10004901,149.97,3,0,50.9898
810,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,OFF-AR-10003190,11.52,4,0,3.2256
811,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,FUR-TA-10002903,1298.55,5,0,311.652
812,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,OFF-AP-10000240,213.92,4,0,62.0368
813,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,TEC-AC-10001101,25.78,2,0,2.578
816,CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,OFF-PA-10000061,51.84,8,0,24.8832
818,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,OFF-PA-10000304,41.472,8,0.2,14.5152
819,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,OFF-BI-10003094,3.168,3,0.7,-2.4288
820,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,FUR-CH-10001394,1228.465,5,0.3,0
821,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,OFF-BI-10004230,31.086,3,0.7,-22.7964
822,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,OFF-PA-10003395,335.52,4,0.2,117.432
825,US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,TEC-AC-10003441,67.8,4,0,4.068
826,US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,TEC-AC-10000109,167.97,3,0,40.3128
837,US-2014-115987,9/8/2014,9/13/2014,Second Class,LH-17020,OFF-BI-10001071,51.184,4,0.8,-79.3352
840,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,OFF-AR-10004648,60.45,3,0,16.3215
841,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,OFF-AR-10002578,11.52,4,0,3.3408
842,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,FUR-BO-10001519,186.048,4,0.2,9.3024
847,CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,TEC-PH-10001552,83.72,7,0,23.4416
848,CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,FUR-CH-10001891,287.94,3,0,77.7438
850,CA-2014-107755,2/7/2014,2/12/2014,Standard Class,CK-12760,TEC-AC-10000710,115.36,7,0,49.6048
856,CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,OFF-PA-10001019,39.96,2,0,18.7812
857,CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,OFF-SU-10002537,102.3,10,0,26.598
858,CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,OFF-ST-10003221,21.36,2,0,5.7672
861,CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,OFF-SU-10001225,7.36,2,0,0.1472
862,CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,OFF-AR-10003752,23.1,2,0,10.626
866,CA-2014-149020,1/10/2014,1/15/2014,Standard Class,AJ-10780,OFF-LA-10004272,2.89,1,0,1.3583
867,CA-2014-149020,1/10/2014,1/15/2014,Standard Class,AJ-10780,FUR-FU-10000965,51.94,1,0,21.2954
869,CA-2014-136742,4/6/2014,4/10/2014,Standard Class,GP-14740,OFF-BI-10003719,44.91,6,0.7,-35.928
872,CA-2015-131128,10/19/2015,10/20/2015,First Class,TB-21520,OFF-PA-10003591,34.44,3,0,17.22
873,CA-2014-148488,12/10/2014,12/15/2014,Standard Class,SM-20005,OFF-PA-10004470,11.36,2,0,5.2256
874,CA-2014-148488,12/10/2014,12/15/2014,Standard Class,SM-20005,OFF-BI-10000315,106.344,7,0.2,37.2204
879,US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,OFF-BI-10003712,5.892,4,0.7,-4.1244
882,CA-2015-129098,10/9/2015,10/13/2015,Standard Class,DK-13090,OFF-ST-10001321,30.84,2,0,8.3268
885,CA-2014-134061,4/29/2014,5/4/2014,Standard Class,LL-16840,FUR-FU-10001424,17.46,2,0,5.9364
886,CA-2015-143602,4/25/2015,4/28/2015,Second Class,JS-15595,OFF-BI-10002071,13.944,3,0.2,4.5318
889,CA-2014-104976,12/9/2014,12/16/2014,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0,16.9932
898,CA-2014-144407,9/9/2014,9/15/2014,Standard Class,MS-17365,OFF-LA-10003923,103.6,7,0,51.8
913,CA-2015-133627,5/31/2015,6/7/2015,Standard Class,SC-20050,FUR-FU-10001935,22.2,6,0,9.102
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,FUR-TA-10001520,99.918,2,0.3,-18.5562
917,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,FUR-CH-10003379,797.944,4,0.3,-56.996
918,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,OFF-BI-10002706,8.568,3,0.8,-14.5656
921,CA-2014-138296,12/5/2014,12/12/2014,Standard Class,RC-19825,OFF-ST-10002444,24.56,2,0,6.8768
922,CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,TEC-AC-10002473,85.14,3,0,34.9074
923,CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,TEC-PH-10004531,21.99,1,0,10.5552
924,CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,OFF-AP-10004487,406.6,5,0,113.848
926,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,OFF-PA-10003543,15.552,3,0.2,5.4432
927,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,TEC-AC-10004353,252,5,0.2,53.55
928,CA-2015-115091,10/5/2015,10/9/2015,Standard Class,JJ-15760,OFF-AR-10000658,46.2,4,0,12.936
929,CA-2015-115091,10/5/2015,10/9/2015,Standard Class,JJ-15760,OFF-AP-10000696,28.84,2,0,9.5172
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,OFF-PA-10000289,12.96,2,0,6.2208
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,OFF-AP-10003040,134.48,4,0,34.9648
944,CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,OFF-PA-10004101,32.4,5,0,15.552
945,CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,OFF-ST-10001496,540.57,3,0,140.5482
946,CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,OFF-BI-10002931,167.76,5,0.2,62.91
947,US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,FUR-TA-10002356,393.165,3,0.5,-204.4458
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,FUR-FU-10004188,204.6,2,0,53.196
962,CA-2015-160059,11/27/2015,12/1/2015,Standard Class,TB-21190,OFF-BI-10000145,6.24,2,0,3.0576
964,CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,OFF-LA-10001613,4.608,2,0.2,1.6704
971,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,FUR-FU-10001095,127.104,6,0.2,28.5984
972,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,TEC-PH-10004614,124.2,3,0.4,-31.05
973,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,OFF-BI-10001575,18.588,2,0.7,-13.6312
974,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,OFF-LA-10001074,30.072,3,0.2,10.1493
980,CA-2015-157035,12/9/2015,12/12/2015,First Class,KB-16600,OFF-PA-10004156,34.02,3,0,16.6698
982,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,OFF-AR-10000034,3.392,1,0.2,0.8056
983,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,TEC-PH-10000560,559.984,2,0.2,55.9984
984,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,FUR-CH-10000665,603.92,5,0.2,75.49
988,CA-2015-146829,3/10/2015,3/10/2015,Same Day,TS-21340,OFF-BI-10004022,1.112,2,0.8,-1.8904
991,CA-2015-153549,3/29/2015,3/31/2015,Second Class,SL-20155,FUR-CH-10004086,1166.92,5,0.2,131.2785
995,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,OFF-BI-10003925,2715.93,7,0,1276.4871
996,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,TEC-PH-10001530,617.97,3,0,173.0316
997,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,OFF-EN-10003862,10.67,1,0,4.9082
998,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,OFF-ST-10004258,36.63,3,0,9.8901
999,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,FUR-FU-10002885,24.1,5,0,9.158
1000,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,FUR-FU-10001918,33.11,7,0,12.9129
1002,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,TEC-AC-10003033,2309.65,7,0,762.1845
1003,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,FUR-TA-10002903,1090.782,7,0.4,-290.8752
1004,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,OFF-PA-10004621,19.44,3,0,9.3312
1005,CA-2015-126445,8/27/2015,8/31/2015,Standard Class,RA-19945,OFF-ST-10000046,484.65,3,0,92.0835
1006,CA-2015-111199,11/13/2015,11/17/2015,Standard Class,JK-15730,OFF-PA-10001790,115.296,3,0.2,40.3536
1007,CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,OFF-EN-10002600,7.08,3,0.2,2.478
1008,CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,OFF-BI-10002049,4.401,3,0.7,-3.5208
1011,CA-2014-158540,11/24/2014,11/26/2014,First Class,VG-21790,FUR-FU-10001602,151.72,4,0,27.3096
1014,US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,FUR-TA-10003748,1618.37,13,0,356.0414
1015,US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,TEC-AC-10003198,99.6,1,0,36.852
1016,CA-2015-133025,9/17/2015,9/19/2015,Second Class,MO-17800,OFF-PA-10004100,32.4,5,0,15.552
1017,CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,FUR-FU-10002191,13.96,2,0,6.7008
1018,CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,FUR-FU-10000965,155.82,3,0,63.8862
1019,CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,TEC-PH-10004188,124.95,5,0,2.499
1020,CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,OFF-ST-10001526,601.65,5,0,156.429
1021,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,OFF-AR-10001166,22.74,3,0,8.8686
1022,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,FUR-CH-10000309,1267.53,3,0,316.8825
1023,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,TEC-MA-10004212,1379.92,8,0,648.5624
1024,CA-2015-167269,6/16/2015,6/20/2015,Standard Class,PB-19150,OFF-EN-10003072,6.208,2,0.2,2.1728
1029,CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,OFF-PA-10000474,177.2,5,0,83.284
1030,CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,TEC-PH-10003885,197.97,3,0,57.4113
1031,CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,FUR-CH-10003379,854.94,3,0,213.735
1032,CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,FUR-FU-10000629,124.11,9,0,52.1262
1033,CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,OFF-LA-10001175,14.4,5,0,7.056
1038,CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,OFF-BI-10003707,36.624,3,0.2,13.734
1049,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,TEC-PH-10000486,1113.504,12,0.2,125.2692
1050,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,TEC-AC-10001606,99.99,1,0,37.9962
1051,US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,FUR-FU-10000293,168.464,2,0.2,-29.4812
1052,US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,OFF-PA-10001307,6.72,2,0.2,2.436
1053,US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,FUR-FU-10004460,282.888,9,0.2,56.5776
1054,CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,OFF-AR-10000716,11.16,2,0,4.3524
1055,CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,FUR-FU-10004622,108.4,2,0,22.764
1056,CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,OFF-BI-10002735,82.344,3,0.2,27.7911
1057,CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,OFF-BI-10003529,9.088,4,0.2,3.2944
1061,US-2015-125374,3/23/2015,3/29/2015,Standard Class,JD-16060,FUR-CH-10003396,107.772,2,0.3,-29.2524
